Timestamp,t_ns,source,t_rx_ns,t_unity_ns,offset_ns,seq,label,detail
2026-09-24 19:55:41.001625550,1790279741001625550,unity+offset,1790279741004976700,1790279740864990200,136635350,91,countdown_1,trial=14;rep=3;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:42.015475850,1790279742015475850,unity+offset,1790279742019164100,1790279741878840500,136635350,92,hold_start,trial=14;rep=3;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:45.029259950,1790279745029259950,unity+offset,1790279745033339400,1790279744892624600,136635350,93,rest_start,reason=after_gesture;trial=14;rep=3;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:55:50.041889250,1790279750041889250,unity+offset,1790279750045303000,1790279749905253900,136635350,94,gesture_show,trial=15;rep=3;gesture_idx=3;gesture=Triste
2026-09-24 19:55:50.042253350,1790279750042253350,unity+offset,1790279750046590500,1790279749905618000,136635350,95,countdown_3,trial=15;rep=3;gesture_idx=3;gesture=Triste
2026-09-24 19:55:51.041896350,1790279751041896350,unity+offset,1790279751044960300,1790279750905261000,136635350,96,countdown_2,trial=15;rep=3;gesture_idx=3;gesture=Triste
2026-09-24 19:55:52.041974450,1790279752041974450,unity+offset,1790279752045931000,1790279751905339100,136635350,97,countdown_1,trial=15;rep=3;gesture_idx=3;gesture=Triste
2026-09-24 19:55:53.056089150,1790279753056089150,unity+offset,1790279753059622700,1790279752919453800,136635350,98,hold_start,trial=15;rep=3;gesture_idx=3;gesture=Triste
2026-09-24 19:55:56.056309450,1790279756056309450,unity+offset,1790279756060112400,1790279755919674100,136635350,99,rest_start,reason=after_gesture;trial=15;rep=3;gesture_idx=3;gesture=Triste
2026-09-24 19:56:01.056343650,1790279761056343650,unity+offset,1790279761060882100,1790279760919708300,136635350,100,gesture_show,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:56:01.056661050,1790279761056661050,unity+offset,1790279761061463700,1790279760920025700,136635350,101,countdown_3,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:56:02.056471550,1790279762056471550,unity+offset,1790279762060120400,1790279761919836200,136635350,102,countdown_2,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:56:03.070269050,1790279763070269050,unity+offset,1790279763074890700,1790279762933633700,136635350,103,countdown_1,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:56:04.070303050,1790279764070303050,unity+offset,1790279764074531100,1790279763933667700,136635350,104,hold_start,trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:56:07.085017050,1790279767085017050,unity+offset,1790279767087045700,1790279766946614900,138402150,105,rest_start,reason=after_gesture;trial=16;rep=4;gesture_idx=0;gesture=Sonrisa
2026-09-24 19:56:12.085247050,1790279772085247050,unity+offset,1790279772096756600,1790279771946844900,138402150,106,gesture_show,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-24 19:56:12.085551350,1790279772085551350,unity+offset,1790279772097195000,1790279771947149200,138402150,107,countdown_3,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-24 19:56:13.099115850,1790279773099115850,unity+offset,1790279773101307400,1790279772960713700,138402150,108,countdown_2,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-24 19:56:14.099446250,1790279774099446250,unity+offset,1790279774101779100,1790279773961044100,138402150,109,countdown_1,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-24 19:56:15.112685150,1790279775112685150,unity+offset,1790279775115026700,1790279774974283000,138402150,110,hold_start,trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-24 19:56:18.112758550,1790279778112758550,unity+offset,1790279778115395000,1790279777974356400,138402150,111,rest_start,reason=after_gesture;trial=17;rep=4;gesture_idx=1;gesture=Disgusto
2026-09-24 19:56:23.126018650,1790279783126018650,unity+offset,1790279783129118800,1790279782987616500,138402150,112,gesture_show,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:56:23.126330550,1790279783126330550,unity+offset,1790279783129569000,1790279782987928400,138402150,113,countdown_3,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:56:24.139744550,1790279784139744550,unity+offset,1790279784142189600,1790279784001342400,138402150,114,countdown_2,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:56:25.140051150,1790279785140051150,unity+offset,1790279785149721300,1790279785001649000,138402150,115,countdown_1,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:56:26.153399450,1790279786153399450,unity+offset,1790279786156923600,1790279786014997300,138402150,116,hold_start,trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:56:29.167269250,1790279789167269250,unity+offset,1790279789171503600,1790279789028867100,138402150,117,rest_start,reason=after_gesture;trial=18;rep=4;gesture_idx=2;gesture=Sorprendido
2026-09-24 19:56:34.179175350,1790279794179175350,unity+offset,1790279794182359000,1790279794040773200,138402150,118,gesture_show,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:34.179481550,1790279794179481550,unity+offset,1790279794183209500,1790279794041079400,138402150,119,countdown_3,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:35.180343250,1790279795180343250,unity+offset,1790279795184027300,1790279795041941100,138402150,120,countdown_2,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:36.181218350,1790279796181218350,unity+offset,1790279796184174900,1790279796042816200,138402150,121,countdown_1,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:37.182578550,1790279797182578550,unity+offset,1790279797184621100,1790279797043512000,139066550,122,hold_start,trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:40.195698650,1790279800195698650,unity+offset,1790279800198162600,1790279800056632100,139066550,123,rest_start,reason=after_gesture;trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:45.195989650,1790279805195989650,unity+offset,1790279805199014000,1790279805056923100,139066550,124,rest_start,reason=end;trial=19;rep=4;gesture_idx=3;gesture=Triste
2026-09-24 19:56:45.196271850,1790279805196271850,unity+offset,1790279805199779200,1790279805057205300,139066550,125,sequence_end,
